Gender,NrOfDependants,Education,ExistingLiabilities,HomeOwnershipType,default
1,1,5,1,1,FALSE
0,0,4,3,3,FALSE
0,0,4,4,3,FALSE
1,3,4,3,4,FALSE
1,0,4,3,1,TRUE
1,0,4,5,3,TRUE
1,0,5,6,1,FALSE
0,0,5,3,1,TRUE
0,0,3,2,1,FALSE
0,1,4,5,8,FALSE
0,2,4,5,1,FALSE
1,0,4,10,2,TRUE
0,0,2,3,3,TRUE
0,0,3,11,2,TRUE
1,1,5,4,1,FALSE
0,0,5,4,2,FALSE
0,0,4,10,1,FALSE
0,0,4,2,1,TRUE
1,0,4,6,6,FALSE
0,0,4,9,3,TRUE
1,0,5,4,8,FALSE
0,1,4,6,8,FALSE
0,0,3,1,2,FALSE
2,2,5,8,6,TRUE
1,2,4,7,4,FALSE
2,2,5,15,2,FALSE
0,0,5,2,1,TRUE
0,0,2,11,2,TRUE
0,2,4,7,1,TRUE
1,1,5,7,3,FALSE
2,0,5,7,2,FALSE
0,0,5,7,2,TRUE
1,0,4,14,4,TRUE
0,1,4,2,1,TRUE
1,0,4,3,2,FALSE
1,1,2,12,1,TRUE
0,1,3,3,3,TRUE
1,0,5,5,1,FALSE
0,0,5,3,2,FALSE
0,0,2,8,8,FALSE
1,0,2,7,2,TRUE
0,0,4,6,1,TRUE
0,0,5,4,4,FALSE
0,1,3,7,8,FALSE
0,0,5,4,7,FALSE
0,0,4,2,3,FALSE
1,1,2,6,1,FALSE
1,0,4,2,1,FALSE
0,2,4,8,1,TRUE
1,1,4,3,1,FALSE
0,0,5,6,8,FALSE
1,0,3,3,2,FALSE
1,1,2,12,1,TRUE
2,0,4,7,3,FALSE
1,2,5,15,4,FALSE
0,0,4,6,3,TRUE
0,0,3,7,3,FALSE
1,0,3,15,4,TRUE
1,1,4,12,6,FALSE
0,0,5,7,2,TRUE
2,0,5,11,2,FALSE
0,0,4,5,1,TRUE
0,1,3,6,8,TRUE
2,2,4,4,2,TRUE
0,0,5,1,1,FALSE
0,0,2,4,6,TRUE
0,1,4,4,8,TRUE
1,0,4,5,1,FALSE
0,1,4,16,7,FALSE
1,0,5,2,1,FALSE
1,1,4,5,1,TRUE
1,1,5,2,1,FALSE
0,0,2,1,1,FALSE
0,0,3,2,2,TRUE
0,3,4,9,1,FALSE
0,0,2,5,2,FALSE
0,0,4,2,7,TRUE
1,2,5,7,1,FALSE
1,0,5,4,7,FALSE
0,0,2,7,4,FALSE
0,1,4,5,1,TRUE
0,0,2,4,4,FALSE
1,0,5,7,6,FALSE
0,0,2,3,1,TRUE
0,0,5,10,1,TRUE
1,2,5,6,4,FALSE
1,0,4,4,4,TRUE
1,1,3,5,4,FALSE
1,1,5,9,1,FALSE
0,0,2,1,2,FALSE
0,0,5,4,2,TRUE
0,1,4,3,1,FALSE
0,1,4,6,1,TRUE
1,1,4,1,1,FALSE
1,2,2,10,2,FALSE
0,0,4,2,1,TRUE
0,2,4,11,8,FALSE
0,0,2,1,3,TRUE
0,0,3,3,6,FALSE
0,0,3,2,2,TRUE
2,1,3,9,2,FALSE
1,0,4,5,2,TRUE
2,0,4,9,4,FALSE
1,0,5,11,4,TRUE
1,0,4,7,1,FALSE
2,1,4,6,2,FALSE
2,0,5,4,3,FALSE
0,0,4,3,7,FALSE
0,0,3,3,2,FALSE
0,1,3,6,7,TRUE
1,1,2,4,2,FALSE
0,0,3,1,1,FALSE
0,2,3,3,1,FALSE
0,1,4,2,1,FALSE
0,0,2,4,6,FALSE
1,1,2,2,7,FALSE
0,0,5,2,7,FALSE
1,1,4,9,7,FALSE
0,0,4,2,2,FALSE
1,0,5,8,1,FALSE
1,0,5,13,3,FALSE
0,0,2,1,3,TRUE
1,1,4,6,8,FALSE
2,0,3,9,2,TRUE
0,0,4,11,1,FALSE
1,0,4,4,1,FALSE
0,0,5,1,2,TRUE
0,1,2,12,3,TRUE
1,2,5,14,8,FALSE
1,2,3,10,5,TRUE
0,1,5,8,9,FALSE
0,1,4,3,4,FALSE
1,1,4,3,3,FALSE
0,0,4,2,2,TRUE
0,1,3,3,1,FALSE
0,0,3,2,7,FALSE
0,0,5,13,9,FALSE
1,1,5,5,1,FALSE
0,2,2,14,3,TRUE
0,1,4,6,6,FALSE
0,0,3,5,8,FALSE
1,0,4,6,1,TRUE
0,0,3,2,1,TRUE
0,1,4,2,3,FALSE
1,0,4,3,1,FALSE
1,1,4,4,1,FALSE
1,1,2,10,1,TRUE
0,0,4,5,7,TRUE
0,1,2,10,3,FALSE
0,0,4,5,1,TRUE
0,0,4,4,8,FALSE
1,0,4,4,1,FALSE
2,0,5,9,3,FALSE
1,0,4,2,3,FALSE
0,1,3,3,7,TRUE
0,1,5,9,7,FALSE
1,1,4,9,7,FALSE
1,0,4,3,2,TRUE
0,0,4,14,4,TRUE
0,0,2,3,1,TRUE
0,1,4,17,1,TRUE
0,1,5,4,9,FALSE
1,2,2,8,4,TRUE
1,1,2,3,1,FALSE
0,0,3,6,3,FALSE
0,1,4,1,4,TRUE
1,1,5,11,1,FALSE
2,0,4,8,2,FALSE
0,0,2,3,2,FALSE
1,2,3,5,7,TRUE
2,0,3,6,2,FALSE
0,1,4,1,4,TRUE
1,0,5,6,8,TRUE
0,0,4,6,1,FALSE
0,0,4,5,4,FALSE
1,4,4,11,1,TRUE
1,2,5,4,1,FALSE
0,0,5,14,4,FALSE
2,0,3,3,2,TRUE
1,1,5,3,3,TRUE
1,0,4,4,8,FALSE
2,0,5,2,2,TRUE
0,2,5,5,1,FALSE
0,1,4,9,5,FALSE
1,1,4,6,7,TRUE
0,0,2,2,2,FALSE
1,1,2,12,2,FALSE
0,1,4,3,9,TRUE
0,0,4,5,1,FALSE
0,2,4,20,1,TRUE
0,0,5,4,1,FALSE
1,1,4,5,1,FALSE
1,1,4,4,2,FALSE
0,0,2,2,1,TRUE
1,0,5,2,1,TRUE
1,0,4,7,4,FALSE
1,0,3,7,3,FALSE
0,2,4,3,3,FALSE
0,0,5,2,2,FALSE
0,2,3,5,9,FALSE
1,0,5,2,9,TRUE
1,0,5,4,1,TRUE
0,0,5,2,3,FALSE
1,1,4,2,4,FALSE
1,1,2,1,3,FALSE
1,1,4,5,2,TRUE
0,1,4,1,1,TRUE
1,1,4,2,3,FALSE
2,1,3,9,7,FALSE
2,0,3,14,8,FALSE
0,0,4,12,1,FALSE
0,2,4,4,8,TRUE
0,0,4,2,1,FALSE
0,0,3,9,6,FALSE
1,2,5,8,1,FALSE
2,1,4,13,8,FALSE
0,1,4,2,8,FALSE
1,0,4,1,1,TRUE
1,0,4,8,2,TRUE
0,2,4,2,8,TRUE
0,2,4,13,1,TRUE
2,0,3,7,1,TRUE
1,0,3,6,4,FALSE
2,0,5,4,4,TRUE
0,2,4,5,3,TRUE
1,2,5,2,3,FALSE
2,0,4,4,1,FALSE
0,3,2,2,1,FALSE
0,0,2,2,2,FALSE
1,0,5,12,7,FALSE
1,4,3,6,1,FALSE
0,1,4,2,7,FALSE
0,0,3,1,1,FALSE
1,0,5,3,1,FALSE
0,0,2,8,4,TRUE
1,1,2,1,1,FALSE
1,1,2,9,8,FALSE
0,0,2,4,2,TRUE
0,1,4,10,8,FALSE
0,2,4,4,8,TRUE
0,4,4,10,1,TRUE
1,3,4,5,2,FALSE
1,0,3,4,1,TRUE
2,0,3,10,2,FALSE
1,0,4,4,7,TRUE
0,0,2,7,4,FALSE
0,0,4,9,1,FALSE
1,0,4,4,4,TRUE
0,2,4,11,8,FALSE
0,0,5,5,1,FALSE
0,0,3,6,2,TRUE
0,2,5,3,9,FALSE
1,0,3,5,1,FALSE
0,2,4,6,3,FALSE
2,0,2,5,1,FALSE
0,3,2,1,3,FALSE
1,1,4,6,4,TRUE
1,0,4,1,1,FALSE
1,0,3,12,3,FALSE
1,1,5,12,3,TRUE
0,2,5,6,4,FALSE
1,0,3,9,4,TRUE
0,1,3,4,7,FALSE
1,3,5,6,1,TRUE
0,0,3,9,1,TRUE
0,1,4,8,1,FALSE
1,0,4,11,9,FALSE
1,0,5,10,1,TRUE
1,1,2,1,4,FALSE
1,0,4,3,3,FALSE
2,0,5,10,3,TRUE
0,0,2,4,8,TRUE
1,0,4,7,1,FALSE
0,1,5,5,1,TRUE
1,1,4,14,8,FALSE
0,1,4,5,1,FALSE
2,0,4,6,2,FALSE
0,0,5,11,1,FALSE
0,0,4,6,3,FALSE
1,0,3,4,3,TRUE
1,2,4,3,7,FALSE
1,0,4,3,2,FALSE
2,1,5,10,4,FALSE
2,2,5,7,1,TRUE
1,0,3,2,8,FALSE
0,2,5,5,8,TRUE
0,0,5,8,7,FALSE
0,2,4,3,8,FALSE
1,3,4,4,4,FALSE
1,2,2,8,1,FALSE
0,2,3,5,7,FALSE
0,0,3,4,2,FALSE
1,1,5,10,1,FALSE
0,2,5,2,8,TRUE
1,1,4,6,1,FALSE
1,0,4,6,1,FALSE
1,0,1,6,7,FALSE
0,3,2,6,2,TRUE
1,1,5,10,1,FALSE
1,0,4,3,2,TRUE
0,1,4,5,8,FALSE
2,0,5,6,3,TRUE
2,0,5,9,5,FALSE
0,1,4,8,3,FALSE
0,0,4,2,1,FALSE
0,1,4,1,2,TRUE
2,0,4,8,2,FALSE
0,0,5,1,2,TRUE
0,0,5,2,3,TRUE
1,0,5,10,9,FALSE
0,1,3,4,7,FALSE
1,1,4,5,5,TRUE
0,0,2,2,1,FALSE
2,0,4,5,1,FALSE
0,0,3,3,2,FALSE
1,1,3,5,1,TRUE
0,0,4,4,1,TRUE
1,1,4,12,6,FALSE
0,0,4,3,9,FALSE
1,1,4,3,2,TRUE
2,0,2,5,2,FALSE
1,0,4,4,1,FALSE
1,3,4,3,7,FALSE
1,0,4,4,6,FALSE
0,0,4,7,8,FALSE
0,1,5,3,1,FALSE
1,0,4,6,3,TRUE
0,2,5,3,9,FALSE
2,2,3,8,4,FALSE
0,1,5,7,9,TRUE
1,2,4,1,7,FALSE
0,0,4,3,9,FALSE
0,0,2,7,2,FALSE
1,1,5,2,1,FALSE
1,2,5,2,1,FALSE
1,0,5,5,7,TRUE
0,2,5,2,4,FALSE
0,2,2,4,2,TRUE
2,0,4,5,2,FALSE
1,1,4,2,4,TRUE
0,3,4,8,8,TRUE
1,2,5,6,8,FALSE
1,0,4,1,1,FALSE
0,0,2,6,1,TRUE
1,0,2,8,2,TRUE
0,0,4,6,3,FALSE
1,2,2,3,1,FALSE
1,1,5,8,1,FALSE
1,0,4,1,1,FALSE
2,0,5,6,3,TRUE
0,0,5,2,3,FALSE
1,4,2,3,1,TRUE
0,0,4,11,3,TRUE
0,0,4,7,4,FALSE
0,1,3,4,7,FALSE
1,0,5,7,8,FALSE
0,0,4,2,9,FALSE
0,1,4,16,4,FALSE
1,0,2,6,1,TRUE
0,1,4,9,1,FALSE
0,3,4,5,8,FALSE
0,1,4,4,1,FALSE
2,0,5,6,2,TRUE
1,0,4,6,1,FALSE
1,1,5,1,1,FALSE
0,0,3,10,3,FALSE
1,1,4,12,2,FALSE
0,0,5,6,3,FALSE
0,0,5,6,7,FALSE
0,1,4,7,1,FALSE
1,0,5,10,7,FALSE
0,0,4,7,3,FALSE
0,2,4,1,2,FALSE
0,2,3,13,4,FALSE
1,1,4,11,2,FALSE
2,0,5,13,2,TRUE
1,0,5,7,6,FALSE
1,0,4,2,7,FALSE
0,1,5,10,7,FALSE
0,0,5,2,3,FALSE
2,0,3,12,2,TRUE
1,0,4,2,3,FALSE
2,0,4,8,2,FALSE
1,0,4,2,2,TRUE
0,2,3,2,2,FALSE
2,2,4,13,6,TRUE
1,0,3,6,7,FALSE
0,0,2,1,2,FALSE
1,1,5,4,1,TRUE
0,0,3,8,2,FALSE
0,0,3,1,6,FALSE
0,0,3,6,3,TRUE
0,0,3,7,2,TRUE
1,0,5,2,1,TRUE
1,0,5,11,3,FALSE
1,1,3,9,8,TRUE
1,0,4,10,7,FALSE
1,0,4,5,1,TRUE
0,0,3,8,1,FALSE
1,1,4,6,7,TRUE
1,1,3,6,2,FALSE
0,0,3,2,2,FALSE
1,3,4,6,4,FALSE
0,0,3,7,8,FALSE
1,0,4,9,2,FALSE
1,1,5,4,8,FALSE
0,2,4,11,5,FALSE
0,0,4,2,8,FALSE
0,0,4,5,1,FALSE
0,0,4,5,7,TRUE
0,0,3,7,4,FALSE
1,0,3,3,1,FALSE
0,2,4,5,1,TRUE
1,0,2,11,2,FALSE
1,2,3,6,1,FALSE
1,3,5,12,8,FALSE
1,0,3,10,4,FALSE
0,0,5,7,3,FALSE
0,2,2,9,4,TRUE
1,0,2,2,7,TRUE
1,0,5,10,2,TRUE
0,0,5,8,8,FALSE
0,0,2,6,6,FALSE
0,0,3,6,4,TRUE
1,4,4,6,1,TRUE
0,0,5,5,1,FALSE
0,0,3,5,4,TRUE
0,0,3,8,4,TRUE
0,0,5,5,1,FALSE
0,0,4,8,3,TRUE
0,2,4,11,1,TRUE
1,1,4,1,1,TRUE
1,1,4,5,2,FALSE
0,1,4,12,7,FALSE
1,3,5,4,3,TRUE
0,0,5,3,2,TRUE
1,3,4,9,7,FALSE
0,1,4,4,1,TRUE
1,1,4,6,1,TRUE
0,0,5,7,1,TRUE
1,0,4,5,2,TRUE
0,0,4,7,3,FALSE
1,1,4,5,3,TRUE
0,0,3,3,2,FALSE
0,0,3,5,8,FALSE
0,0,5,8,1,TRUE
0,0,4,5,2,TRUE
1,2,5,3,9,TRUE
1,1,4,7,3,FALSE
1,1,5,2,1,FALSE
1,0,3,7,1,FALSE
0,0,3,2,1,FALSE
0,0,3,4,1,FALSE
0,0,4,6,3,TRUE
0,0,5,1,4,TRUE
1,1,3,26,1,TRUE
0,2,4,13,6,FALSE
0,1,4,6,3,FALSE
0,0,3,19,4,FALSE
1,1,5,2,7,TRUE
0,1,5,7,8,FALSE
0,2,4,4,1,FALSE
1,1,5,9,1,FALSE
1,1,4,6,2,TRUE
0,1,4,2,1,FALSE
0,0,5,2,1,TRUE
0,0,4,1,1,FALSE
0,1,4,1,3,TRUE
1,2,5,4,1,FALSE
1,0,5,5,9,FALSE
1,2,3,2,8,TRUE
0,0,4,3,2,FALSE
0,1,5,7,1,FALSE
0,1,4,2,1,FALSE
1,0,4,13,1,FALSE
0,0,4,4,1,TRUE
1,1,5,4,8,TRUE
0,0,5,5,1,FALSE
0,1,4,3,4,TRUE
1,2,5,10,1,FALSE
0,2,3,3,7,FALSE
0,0,4,2,1,FALSE
1,0,5,4,3,FALSE
0,2,2,6,3,TRUE
0,1,3,4,4,FALSE
1,0,4,4,7,FALSE
0,1,3,2,8,TRUE
0,0,4,10,3,FALSE
1,2,5,13,1,TRUE
0,0,2,2,2,FALSE
0,1,3,5,7,TRUE
0,0,4,11,1,FALSE
1,2,5,7,7,TRUE
0,0,4,8,2,TRUE
1,2,2,5,1,TRUE
0,1,3,12,1,TRUE
0,2,5,3,1,FALSE
1,0,4,5,6,FALSE
1,1,2,3,1,FALSE
1,1,3,2,1,FALSE
0,0,4,5,3,TRUE
0,0,5,6,9,FALSE
0,0,4,10,1,FALSE
0,2,4,3,1,TRUE
1,1,3,6,4,FALSE
1,3,4,12,1,FALSE
1,0,3,4,2,TRUE
0,0,4,2,1,TRUE
0,1,2,3,7,FALSE
0,2,2,4,1,FALSE
0,0,3,15,1,TRUE
1,2,5,8,8,FALSE
1,1,5,6,1,FALSE
0,2,4,2,1,TRUE
0,0,3,5,2,FALSE
1,3,4,2,1,TRUE
1,1,3,4,2,TRUE
0,0,5,3,1,TRUE
0,0,5,7,1,FALSE
0,0,5,4,8,FALSE
1,0,5,12,1,FALSE
0,0,3,5,7,TRUE
0,0,3,3,2,FALSE
1,0,5,4,8,TRUE
1,0,4,4,1,FALSE
1,0,4,1,2,TRUE
0,2,4,6,4,FALSE
1,0,5,6,8,TRUE
1,0,2,8,7,FALSE
0,2,5,2,8,FALSE
1,0,4,5,1,TRUE
0,0,2,4,2,FALSE
1,2,3,9,1,FALSE
0,1,2,3,1,TRUE
0,0,4,5,1,TRUE
0,0,4,4,2,FALSE
1,0,4,7,1,FALSE
0,0,5,2,1,FALSE
0,1,4,5,2,FALSE
0,1,4,5,1,FALSE
0,0,4,4,1,TRUE
1,0,2,5,2,TRUE
0,0,2,5,1,TRUE
0,0,5,3,2,FALSE
1,2,4,4,8,TRUE
1,1,4,4,3,TRUE
0,0,2,5,1,FALSE
1,1,4,5,2,FALSE
1,0,2,2,4,FALSE
0,0,4,9,2,TRUE
0,0,4,5,1,TRUE
1,0,5,3,7,FALSE
0,0,5,6,7,FALSE
1,0,5,6,8,FALSE
0,3,4,8,1,FALSE
0,3,4,10,7,FALSE
0,0,3,6,2,TRUE
0,0,5,2,2,FALSE
1,0,4,2,1,TRUE
0,0,2,7,3,FALSE
0,1,2,2,6,TRUE
0,0,3,2,7,FALSE
1,1,5,8,7,FALSE
1,3,4,8,1,TRUE
0,0,4,1,2,FALSE
0,0,4,2,3,FALSE
0,0,5,2,1,FALSE
1,0,4,1,1,FALSE
0,0,5,2,7,FALSE
0,3,4,1,7,FALSE
1,1,4,3,1,FALSE
1,0,5,1,3,FALSE
0,1,4,9,9,FALSE
1,0,3,4,2,FALSE
1,1,4,3,1,FALSE
1,1,5,14,3,TRUE
0,0,4,7,2,FALSE
0,0,4,2,6,FALSE
0,0,2,6,4,TRUE
1,2,3,6,6,FALSE
1,0,5,4,2,FALSE
1,0,4,1,2,FALSE
1,3,4,4,4,FALSE
0,0,3,2,1,TRUE
1,1,5,12,4,TRUE
0,0,4,8,3,FALSE
0,0,5,4,2,TRUE
1,3,4,6,7,TRUE
1,0,5,7,2,TRUE
0,0,4,6,1,FALSE
1,2,4,9,1,FALSE
0,1,4,2,1,FALSE
0,0,5,2,3,FALSE
1,0,4,14,2,TRUE
0,0,4,2,2,TRUE
1,0,2,4,1,FALSE
0,2,2,4,4,TRUE
1,0,1,2,1,FALSE
0,0,5,9,2,TRUE
0,0,2,2,2,TRUE
1,2,4,3,8,FALSE
0,0,5,3,1,FALSE
1,2,4,14,1,FALSE
1,3,5,2,4,FALSE
1,0,4,5,1,FALSE
1,0,5,4,4,TRUE
1,2,4,5,2,FALSE
1,2,5,9,9,FALSE
1,1,5,5,3,TRUE
1,0,4,4,6,TRUE
0,0,4,5,3,FALSE
1,1,4,4,7,FALSE
0,0,4,2,4,FALSE
1,0,5,7,1,TRUE
1,0,3,3,1,TRUE
1,1,4,3,3,TRUE
0,0,4,2,1,FALSE
1,1,5,2,9,FALSE
0,2,5,6,1,TRUE
1,3,5,4,7,FALSE
1,1,2,3,3,FALSE
0,0,4,2,2,FALSE
1,1,3,6,2,TRUE
1,5,4,14,4,TRUE
1,1,4,8,1,FALSE
0,0,3,2,2,TRUE
0,0,2,3,3,FALSE
0,2,4,5,7,TRUE
0,0,5,2,1,FALSE
1,0,4,5,2,TRUE
0,0,4,19,4,FALSE
0,0,3,7,8,FALSE
1,0,3,3,1,FALSE
